,duree,annee,periode,geog,label,quantite,S_dep,nbr_act,penet,nbr_ach,BIO,pays
225318,A,2014,A,DE 50 A 64 ANS,TOMATE MAROC,4540781.957,8502014.417,5550743.603,30.4,2109651.131,NON BIO,MAROC
225319,A,2014,A,DE 50 A 64 ANS,TOMATE,113086460.6,255804122.5,128817764.3,96.3,6677687.001,NON BIO,FRANCE
225320,A,2014,A,DE 50 A 64 ANS,TOMATE ORIGINE NON PRECISE,12459475.28,24199207.39,13168700.99,37.0,2568336.354,NON BIO,AUTRE ORIGINE
225321,A,2014,A,DE 50 A 64 ANS,TOMATE RONDE,38055690.09,70485925.78,39488756.43,84.4,5853607.994,NON BIO,FRANCE
225322,A,2014,A,DE 50 A 64 ANS,TOMATE RONDE GRAPPE,46382956.39,89209405.42,48871818.92,84.8,5882463.447,NON BIO,FRANCE
225323,A,2014,A,DE 50 A 64 ANS,TOMATE RONDE GRAPPE PREEMB,2118899.852,4973551.351,2189901.459,15.5,1078023.63,NON BIO,FRANCE
225324,A,2014,A,DE 50 A 64 ANS,TOMATE RONDE GRAPPE VRAC,44264049.6,84235854.07,46701094.34,83.6,5796631.995,NON BIO,FRANCE
225325,A,2014,A,DE 50 A 64 ANS,TOMATE RONDE PREEMB,8502354.138,13571145.12,7819321.583,37.4,2594959.357,NON BIO,FRANCE
225326,A,2014,A,DE 50 A 64 ANS,TOMATE RONDE VRAC,29553329.02,56914780.66,31770574.52,79.2,5493753.737,NON BIO,FRANCE
233321,A,2014,A,MOINS DE 35 ANS,TOMATE,58950014.01,153962520.5,75284055.29,94.7,5523117.204,NON BIO,FRANCE
233322,A,2014,A,MOINS DE 35 ANS,TOMATE ALLONGEE,5207733.723,14840730.17,9401796.464,54.2,3161105.174,NON BIO,FRANCE
233323,A,2014,A,MOINS DE 35 ANS,TOMATE ALLONGEE PREEMB,1728207.49,6700321.873,4458606.13,31.7,1850363.638,NON BIO,FRANCE
233324,A,2014,A,MOINS DE 35 ANS,TOMATE ALLONGEE VRAC,3479520.403,8140402.468,4992957.655,38.9,2267310.698,NON BIO,FRANCE
233325,A,2014,A,MOINS DE 35 ANS,TOMATE AUTRE ORIGINE,1380355.148,2931974.941,1867189.843,12.7,741513.2404,NON BIO,AUTRE ORIGINE
233326,A,2014,A,MOINS DE 35 ANS,TOMATE AUTRES,6733292.139,25983135.14,11368485.97,60.6,3530249.72,NON BIO,FRANCE
233327,A,2014,A,MOINS DE 35 ANS,TOMATE AUTRES PREEMB,1937269.879,10057866.87,4775575.448,36.3,2118457.671,NON BIO,FRANCE
233328,A,2014,A,MOINS DE 35 ANS,TOMATE AUTRES VRAC,4796022.26,15925262.45,6664518.088,44.5,2593894.158,NON BIO,FRANCE
233329,A,2014,A,MOINS DE 35 ANS,TOMATE BELGIQUE,1504108.794,2964309.706,1807097.087,13.5,786581.3498,NON BIO,BELGIQUE
233330,A,2014,A,MOINS DE 35 ANS,TOMATE BIO,1673344.501,5734109.417,2331000.74,16.4,955280.6697,BIO,FRANCE
233331,A,2014,A,MOINS DE 35 ANS,TOMATE CERISE ALLONGEE,1821334.645,9271058.135,5287999.268,38.8,2261433.77,NON BIO,FRANCE
233332,A,2014,A,MOINS DE 35 ANS,TOMATE CERISE ALLONGEE PREEMB,1772243.639,9041595.577,5186692.222,37.8,2203265.008,NON BIO,FRANCE
233333,A,2014,A,MOINS DE 35 ANS,TOMATE CERISE ALLONGEE VRAC,49091.00654,229456.7284,100718.1874,2.1,120920.1277,NON BIO,FRANCE
233334,A,2014,A,MOINS DE 35 ANS,TOMATE CERISE RONDE,3011756.572,16593226.63,7929299.48,49.3,2872208.681,NON BIO,FRANCE
233335,A,2014,A,MOINS DE 35 ANS,TOMATE CERISE RONDE PREEMB,2927497.282,16189945.76,7758349.669,48.7,2836492.35,NON BIO,FRANCE
233336,A,2014,A,MOINS DE 35 ANS,TOMATE CERISE RONDE VRAC,84253.46027,403275.0393,169731.2806,2.4,141681.7755,NON BIO,FRANCE
233337,A,2014,A,MOINS DE 35 ANS,TOMATE COCKTAIL GRAPPE,1754636.176,7181967.614,3142395.786,26.0,1515232.98,NON BIO,FRANCE
233338,A,2014,A,MOINS DE 35 ANS,TOMATE COCKTAIL GRAPPE PREEMB,1460101.797,5949520.987,2639982.567,23.6,1377993.882,NON BIO,FRANCE
233339,A,2014,A,MOINS DE 35 ANS,TOMATE COCKTAIL GRAPPE VRAC,294534.3787,1232446.627,511292.7446,4.4,256404.3094,NON BIO,FRANCE
233340,A,2014,A,MOINS DE 35 ANS,TOMATE COTELEE ET COEUR DE BOEUF,941369.6078,2732031.12,1121910.238,9.1,532310.9249,NON BIO,FRANCE
233341,A,2014,A,MOINS DE 35 ANS,TOMATE COTELEE ET COEUR DE BOEUF VRAC,885853.6263,2461115.229,1045848.33,8.1,473786.5159,NON BIO,FRANCE
233342,A,2014,A,MOINS DE 35 ANS,TOMATE ESPAGNE,6615467.893,14456053.74,8515318.998,47.6,2774207.407,NON BIO,ESPAGNE
233343,A,2014,A,MOINS DE 35 ANS,TOMATE FRANCE,21966721.21,51988536.15,24856420.75,70.2,4092913.113,NON BIO,FRANCE
233344,A,2014,A,MOINS DE 35 ANS,TOMATE GROSSE A FARCIR,236342.296,637477.6204,237677.4314,3.7,218268.4099,NON BIO,FRANCE
233345,A,2014,A,MOINS DE 35 ANS,TOMATE GROSSE A FARCIR VRAC,233392.1713,631309.178,234284.2051,3.6,212234.0641,NON BIO,FRANCE
233346,A,2014,A,MOINS DE 35 ANS,TOMATE HOLLANDE,422048.5596,951875.7828,413693.7601,5.3,307011.1903,NON BIO,HOLLANDE
233347,A,2014,A,MOINS DE 35 ANS,TOMATE ITALIE,201109.8788,585943.7241,257068.962,4.1,238878.4703,NON BIO,ITALIE
233348,A,2014,A,MOINS DE 35 ANS,TOMATE MAROC,2012690.456,3902880.777,2554452.274,23.7,1380046.143,NON BIO,MAROC
233349,A,2014,A,MOINS DE 35 ANS,TOMATE,57276663.68,148228411.1,73156251.67,94.4,5505882.879,NON BIO,FRANCE
233350,A,2014,A,MOINS DE 35 ANS,TOMATE ORIGINE NON PRECISE,9036150.09,19817607.9,10846675.39,44.4,2588920.924,NON BIO,AUTRE ORIGINE
233351,A,2014,A,MOINS DE 35 ANS,TOMATE RONDE,18201126.17,33591850.53,20390206.1,75.4,4393674.236,NON BIO,FRANCE
233352,A,2014,A,MOINS DE 35 ANS,TOMATE RONDE GRAPPE,21042393.53,43131026.02,23385445.47,74.5,4345329.507,NON BIO,FRANCE
233353,A,2014,A,MOINS DE 35 ANS,TOMATE RONDE GRAPPE PREEMB,1512673.484,3947225.931,1763305.811,16.6,969768.93,NON BIO,FRANCE
233354,A,2014,A,MOINS DE 35 ANS,TOMATE RONDE GRAPPE VRAC,19529720.05,39183800.09,21627888.32,72.5,4225709.533,NON BIO,FRANCE
233355,A,2014,A,MOINS DE 35 ANS,TOMATE RONDE PREEMB,6560686.528,10405555.96,6183426.224,34.6,2014958.437,NON BIO,FRANCE
233356,A,2014,A,MOINS DE 35 ANS,TOMATE RONDE VRAC,11640433.82,23186294.57,14255649.33,66.4,3872300.928,NON BIO,FRANCE
243281,A,2015,A,65 ANS ET PLUS,TOMATE,110720113.4,278118185.8,141701463.7,96.4,6844965.26,NON BIO,FRANCE
243282,A,2015,A,65 ANS ET PLUS,TOMATE ALLONGEE,9199782.688,25699044.85,16053952.72,55.8,3963124.705,NON BIO,FRANCE
243283,A,2015,A,65 ANS ET PLUS,TOMATE ALLONGEE PREEMB,1731406.947,6924413.27,4843842.759,24.2,1716285.83,NON BIO,FRANCE
243284,A,2015,A,65 ANS ET PLUS,TOMATE ALLONGEE VRAC,7468375.741,18774631.58,11253924.98,44.1,3135035.809,NON BIO,FRANCE
243285,A,2015,A,65 ANS ET PLUS,TOMATE AUTRE ORIGINE,1254527.12,2771184.378,1591772.773,11.2,796348.0455,NON BIO,AUTRE ORIGINE
243286,A,2015,A,65 ANS ET PLUS,TOMATE AUTRES,4755424.354,19273124.16,7963004.591,41.9,2975124.138,NON BIO,FRANCE
243287,A,2015,A,65 ANS ET PLUS,TOMATE AUTRES PREEMB,1270351.38,7572803.069,3321830.254,22.5,1594777.109,NON BIO,FRANCE
243288,A,2015,A,65 ANS ET PLUS,TOMATE AUTRES VRAC,3485072.974,11700313.99,4671650.952,28.2,2005824.323,NON BIO,FRANCE
243289,A,2015,A,65 ANS ET PLUS,TOMATE BELGIQUE,3832063.188,7881731.251,4931266.821,23.3,1656554.223,NON BIO,BELGIQUE
243290,A,2015,A,65 ANS ET PLUS,TOMATE BIO,4919448.343,16484567.19,6293190.094,21.5,1524597.797,BIO,FRANCE
243291,A,2015,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE,2219977.407,12223189.28,6438555.946,32.2,2288025.985,NON BIO,FRANCE
243292,A,2015,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE PREEMB,1474937.464,8803856.591,4762384.755,25.2,1789220.893,NON BIO,FRANCE
243293,A,2015,A,65 ANS ET PLUS,TOMATE CERISE ALLONGEE VRAC,745039.9439,3419325.591,1673891.304,13.4,949427.1589,NON BIO,FRANCE
243294,A,2015,A,65 ANS ET PLUS,TOMATE CERISE RONDE,3881467.833,21191460.5,10178372.51,42.2,2996630.358,NON BIO,FRANCE
243295,A,2015,A,65 ANS ET PLUS,TOMATE CERISE RONDE PREEMB,2504110.935,14289263.69,7306283.618,33.4,2374512.523,NON BIO,FRANCE
243296,A,2015,A,65 ANS ET PLUS,TOMATE CERISE RONDE VRAC,1377349.795,6902189.703,2887224.212,17.1,1211713.549,NON BIO,FRANCE
243297,A,2015,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE,2024553.485,8991304.462,3922868.016,19.4,1374721.888,NON BIO,FRANCE
243298,A,2015,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE PREEMB,1687755.287,7227091.296,3201720.716,16.0,1134907.651,NON BIO,FRANCE
243299,A,2015,A,65 ANS ET PLUS,TOMATE COCKTAIL GRAPPE VRAC,336791.0952,1764213.166,723029.4501,5.0,351819.8803,NON BIO,FRANCE
243300,A,2015,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF,9731578.661,30597711.42,12958399.44,39.3,2792264.45,NON BIO,FRANCE
243301,A,2015,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF PREEMB,190757.6127,701835.7381,263856.0321,2.8,197774.8337,NON BIO,FRANCE
243302,A,2015,A,65 ANS ET PLUS,TOMATE COTELEE ET COEUR DE BOEUF VRAC,9540821.049,29895868.58,12694571.81,38.8,2754451.004,NON BIO,FRANCE
243303,A,2015,A,65 ANS ET PLUS,TOMATE ESPAGNE,11771381.11,25757874.44,15766417.12,53.6,3805407.692,NON BIO,ESPAGNE
243304,A,2015,A,65 ANS ET PLUS,TOMATE FRANCE,65832555.88,158924160.1,78057073.32,86.6,6147866.856,NON BIO,FRANCE
243305,A,2015,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR,1900033.325,5004869.514,1835685.124,15.2,1076646.25,NON BIO,FRANCE
243306,A,2015,A,65 ANS ET PLUS,TOMATE GROSSE A FARCIR VRAC,1889926.538,4963874.171,1821473.121,15.1,1074053.856,NON BIO,FRANCE
243307,A,2015,A,65 ANS ET PLUS,TOMATE HOLLANDE,1179688.601,2637466.544,1544541.477,13.2,934583.0375,NON BIO,HOLLANDE
243308,A,2015,A,65 ANS ET PLUS,TOMATE ITALIE,759607.0696,2477945.508,1054330.351,7.4,522214.7677,NON BIO,ITALIE
243309,A,2015,A,65 ANS ET PLUS,TOMATE MAROC,3816565.641,7370333.516,5205286.459,28.0,1989446.073,NON BIO,MAROC
243310,A,2015,A,65 ANS ET PLUS,TOMATE,105800665.1,261633618.6,135717706.0,96.0,6819453.258,NON BIO,FRANCE
243311,A,2015,A,65 ANS ET PLUS,TOMATE ORIGINE NON PRECISE,9185726.939,19909823.33,12190745.29,31.2,2212633.474,NON BIO,AUTRE ORIGINE
243312,A,2015,A,65 ANS ET PLUS,TOMATE RONDE,34296980.09,65949469.32,39378172.54,81.7,5801032.896,NON BIO,FRANCE
243313,A,2015,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE,42710287.14,89187998.07,52729820.45,84.9,6027395.093,NON BIO,FRANCE
243314,A,2015,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE PREEMB,1496159.585,4061365.799,1974651.668,14.3,1017845.064,NON BIO,FRANCE
243315,A,2015,A,65 ANS ET PLUS,TOMATE RONDE GRAPPE VRAC,41214120.45,85126625.17,50773294.23,83.6,5936334.576,NON BIO,FRANCE
243316,A,2015,A,65 ANS ET PLUS,TOMATE RONDE PREEMB,6478130.799,11050148.58,6234779.542,29.9,2124101.43,NON BIO,FRANCE
243317,A,2015,A,65 ANS ET PLUS,TOMATE RONDE VRAC,27818842.19,54899313.64,33209325.04,77.3,5488368.825,NON BIO,FRANCE
252262,A,2015,A,DE 35 A 49 ANS,TOMATE,108060578.4,284095189.2,119119354.6,95.4,7240656.287,NON BIO,FRANCE
252263,A,2015,A,DE 35 A 49 ANS,TOMATE ALLONGEE,7776589.508,24198729.58,14181229.15,55.7,4229761.797,NON BIO,FRANCE
252264,A,2015,A,DE 35 A 49 ANS,TOMATE ALLONGEE PREEMB,3073070.518,12367099.83,7831742.356,33.7,2555086.269,NON BIO,FRANCE
252265,A,2015,A,DE 35 A 49 ANS,TOMATE ALLONGEE VRAC,4703518.99,11831622.16,6459944.341,36.5,2770997.824,NON BIO,FRANCE
252266,A,2015,A,DE 35 A 49 ANS,TOMATE AUTRE ORIGINE,1644213.906,4160752.404,1907473.087,11.1,844960.7623,NON BIO,AUTRE ORIGINE
252267,A,2015,A,DE 35 A 49 ANS,TOMATE AUTRES,5598393.687,23703470.07,8904276.949,44.5,3378764.896,NON BIO,FRANCE
252268,A,2015,A,DE 35 A 49 ANS,TOMATE AUTRES PREEMB,2221405.466,12646075.75,5117772.759,30.5,2319380.734,NON BIO,FRANCE
252269,A,2015,A,DE 35 A 49 ANS,TOMATE AUTRES VRAC,3376980.629,11057394.32,3817125.258,24.1,1828737.537,NON BIO,FRANCE
252270,A,2015,A,DE 35 A 49 ANS,TOMATE BELGIQUE,4136045.993,7901381.938,3825560.668,17.5,1329879.118,NON BIO,BELGIQUE
252271,A,2015,A,DE 35 A 49 ANS,TOMATE BIO,4179787.122,15376422.64,5016335.252,18.4,1397802.765,BIO,FRANCE
252272,A,2015,A,DE 35 A 49 ANS,TOMATE CERISE ALLONGEE,3790179.022,21046118.7,9451545.964,41.5,3151168.287,NON BIO,FRANCE
252273,A,2015,A,DE 35 A 49 ANS,TOMATE CERISE ALLONGEE PREEMB,3004888.721,16891463.17,7880502.211,37.4,2840242.589,NON BIO,FRANCE
252274,A,2015,A,DE 35 A 49 ANS,TOMATE CERISE ALLONGEE VRAC,785290.301,4154647.931,1570352.823,10.5,797408.1348,NON BIO,FRANCE
252275,A,2015,A,DE 35 A 49 ANS,TOMATE CERISE RONDE,6429672.534,34090473.33,15056370.61,55.6,4218038.78,NON BIO,FRANCE
252276,A,2015,A,DE 35 A 49 ANS,TOMATE CERISE RONDE PREEMB,4924342.975,26848890.74,12545427.87,51.5,3912868.294,NON BIO,FRANCE
252277,A,2015,A,DE 35 A 49 ANS,TOMATE CERISE RONDE VRAC,1505329.559,7241574.995,2556688.314,14.2,1079466.662,NON BIO,FRANCE
252278,A,2015,A,DE 35 A 49 ANS,TOMATE COCKTAIL GRAPPE,2989862.911,12747179.18,5185180.108,27.7,2100075.275,NON BIO,FRANCE
252279,A,2015,A,DE 35 A 49 ANS,TOMATE COCKTAIL GRAPPE PREEMB,2599677.772,10749262.71,4526884.098,24.9,1888749.667,NON BIO,FRANCE
252280,A,2015,A,DE 35 A 49 ANS,TOMATE COCKTAIL GRAPPE VRAC,390185.1391,1997916.469,672805.5211,4.6,352404.2235,NON BIO,FRANCE
252281,A,2015,A,DE 35 A 49 ANS,TOMATE COTELEE ET COEUR DE BOEUF,5376650.994,17100875.44,5569982.074,27.8,2112094.404,NON BIO,FRANCE
252282,A,2015,A,DE 35 A 49 ANS,TOMATE COTELEE ET COEUR DE BOEUF PREEMB,115157.3848,425088.4488,125020.2082,1.4,107678.6465,NON BIO,FRANCE
252283,A,2015,A,DE 35 A 49 ANS,TOMATE COTELEE ET COEUR DE BOEUF VRAC,5261493.609,16675786.99,5444931.495,27.1,2055324.327,NON BIO,FRANCE
252284,A,2015,A,DE 35 A 49 ANS,TOMATE ESPAGNE,11745316.76,24980580.42,12231138.64,46.7,3542659.358,NON BIO,ESPAGNE
252285,A,2015,A,DE 35 A 49 ANS,TOMATE FRANCE,48090557.56,113990435.9,46291241.46,75.6,5742706.762,NON BIO,FRANCE
252286,A,2015,A,DE 35 A 49 ANS,TOMATE GROSSE A FARCIR,1859867.311,4997877.574,1453851.543,13.4,1017761.377,NON BIO,FRANCE
252287,A,2015,A,DE 35 A 49 ANS,TOMATE GROSSE A FARCIR VRAC,1834219.415,4901830.834,1429388.097,13.1,998286.2867,NON BIO,FRANCE
252288,A,2015,A,DE 35 A 49 ANS,TOMATE HOLLANDE,838074.2489,1882113.71,707799.9423,6.7,508599.7612,NON BIO,HOLLANDE
252289,A,2015,A,DE 35 A 49 ANS,TOMATE ITALIE,457660.8217,1492999.132,566273.3614,4.6,352540.8908,NON BIO,ITALIE
252290,A,2015,A,DE 35 A 49 ANS,TOMATE MAROC,2791452.363,5339515.452,3297463.038,20.7,1569411.337,NON BIO,MAROC
252291,A,2015,A,DE 35 A 49 ANS,TOMATE,103880783.7,268718759.0,114538775.5,94.9,7203361.3,NON BIO,FRANCE
252292,A,2015,A,DE 35 A 49 ANS,TOMATE ORIGINE NON PRECISE,14528523.53,32488231.47,14880517.76,41.5,3149323.279,NON BIO,AUTRE ORIGINE
252293,A,2015,A,DE 35 A 49 ANS,TOMATE RONDE,27447554.25,50677745.46,27874510.48,73.9,5608575.401,NON BIO,FRANCE
252294,A,2015,A,DE 35 A 49 ANS,TOMATE RONDE GRAPPE,46791762.66,95532689.53,44550692.29,80.9,6140309.899,NON BIO,FRANCE
252295,A,2015,A,DE 35 A 49 ANS,TOMATE RONDE GRAPPE PREEMB,2545534.744,6718351.833,2795734.605,18.6,1415774.515,NON BIO,FRANCE
252296,A,2015,A,DE 35 A 49 ANS,TOMATE RONDE GRAPPE VRAC,44246227.92,88814330.1,41780491.69,79.0,5997447.015,NON BIO,FRANCE
252297,A,2015,A,DE 35 A 49 ANS,TOMATE RONDE PREEMB,9027786.225,15665891.58,8685700.382,34.8,2640427.405,NON BIO,FRANCE
252298,A,2015,A,DE 35 A 49 ANS,TOMATE RONDE VRAC,18419768.02,35011846.29,19224373.97,64.4,4888095.77,NON BIO,FRANCE
252981,A,2015,A,DE 50 A 64 ANS,TOMATE,113696142.2,280230339.1,131130317.8,95.9,6708181.74,NON BIO,FRANCE
252982,A,2015,A,DE 50 A 64 ANS,TOMATE ALLONGEE,9550778.876,26823962.49,16465621.57,56.6,3962343.48,NON BIO,FRANCE
252983,A,2015,A,DE 50 A 64 ANS,TOMATE ALLONGEE PREEMB,2232756.709,9325532.774,6452865.052,30.1,2102891.51,NON BIO,FRANCE
252984,A,2015,A,DE 50 A 64 ANS,TOMATE ALLONGEE VRAC,7318022.166,17498429.72,10127030.34,42.4,2966817.542,NON BIO,FRANCE
252985,A,2015,A,DE 50 A 64 ANS,TOMATE AUTRE ORIGINE,1550016.622,3709426.004,1679371.201,10.1,707179.8701,NON BIO,AUTRE ORIGINE
252986,A,2015,A,DE 50 A 64 ANS,TOMATE AUTRES,5109488.401,20290237.71,7927701.713,42.9,2999721.016,NON BIO,FRANCE
252987,A,2015,A,DE 50 A 64 ANS,TOMATE AUTRES PREEMB,1490190.216,8325460.225,3500876.456,24.6,1719045.628,NON BIO,FRANCE
252988,A,2015,A,DE 50 A 64 ANS,TOMATE AUTRES VRAC,3619291.19,11964770.49,4466079.996,26.7,1869587.415,NON BIO,FRANCE
252989,A,2015,A,DE 50 A 64 ANS,TOMATE BELGIQUE,4281529.56,8128004.408,4435596.718,22.7,1589740.012,NON BIO,BELGIQUE
252990,A,2015,A,DE 50 A 64 ANS,TOMATE BIO,4729223.85,15552948.87,5422945.751,20.5,1434399.802,BIO,FRANCE
252991,A,2015,A,DE 50 A 64 ANS,TOMATE CERISE ALLONGEE,2893519.179,15318665.51,7944929.871,37.9,2647939.233,NON BIO,FRANCE
252992,A,2015,A,DE 50 A 64 ANS,TOMATE CERISE ALLONGEE PREEMB,2110173.083,11724667.47,6199415.972,31.3,2192242.908,NON BIO,FRANCE
252993,A,2015,A,DE 50 A 64 ANS,TOMATE CERISE ALLONGEE VRAC,783346.096,3593998.044,1740078.95,13.3,930950.0724,NON BIO,FRANCE
252994,A,2015,A,DE 50 A 64 ANS,TOMATE CERISE RONDE,4709225.756,24240857.93,12045574.26,48.3,3378516.663,NON BIO,FRANCE
252995,A,2015,A,DE 50 A 64 ANS,TOMATE CERISE RONDE PREEMB,3418107.152,18549802.03,9618334.52,43.9,3070116.544,NON BIO,FRANCE
252996,A,2015,A,DE 50 A 64 ANS,TOMATE CERISE RONDE VRAC,1291111.609,5691055.903,2467620.642,14.0,977402.4469,NON BIO,FRANCE
252997,A,2015,A,DE 50 A 64 ANS,TOMATE COCKTAIL GRAPPE,2599738.162,11001756.32,4813329.158,24.2,1694927.606,NON BIO,FRANCE
252998,A,2015,A,DE 50 A 64 ANS,TOMATE COCKTAIL GRAPPE PREEMB,2258973.168,9282332.975,4139381.516,22.0,1536495.7,NON BIO,FRANCE
252999,A,2015,A,DE 50 A 64 ANS,TOMATE COCKTAIL GRAPPE VRAC,340764.9947,1719416.352,675780.2752,3.9,274384.4746,NON BIO,FRANCE
253000,A,2015,A,DE 50 A 64 ANS,TOMATE COTELEE ET COEUR DE BOEUF,7748222.496,22960979.95,8602943.39,35.2,2463025.068,NON BIO,FRANCE
253001,A,2015,A,DE 50 A 64 ANS,TOMATE COTELEE ET COEUR DE BOEUF PREEMB,148506.3038,473840.8004,145904.2434,1.6,109608.2983,NON BIO,FRANCE
253002,A,2015,A,DE 50 A 64 ANS,TOMATE COTELEE ET COEUR DE BOEUF VRAC,7599709.198,22487139.15,8468601.528,34.8,2435773.381,NON BIO,FRANCE
253003,A,2015,A,DE 50 A 64 ANS,TOMATE ESPAGNE,12093992.17,25748430.19,14385169.33,52.8,3691071.685,NON BIO,ESPAGNE
253004,A,2015,A,DE 50 A 64 ANS,TOMATE FRANCE,61526789.1,140873187.5,64409319.47,84.2,5886735.044,NON BIO,FRANCE
253005,A,2015,A,DE 50 A 64 ANS,TOMATE GROSSE A FARCIR,2061146.627,5484527.848,1776207.02,14.6,1019867.793,NON BIO,FRANCE
253006,A,2015,A,DE 50 A 64 ANS,TOMATE GROSSE A FARCIR VRAC,2053081.639,5446546.159,1765665.878,14.5,1011851.768,NON BIO,FRANCE
253007,A,2015,A,DE 50 A 64 ANS,TOMATE HOLLANDE,1207104.228,2352402.526,1219254.171,10.7,748428.1237,NON BIO,HOLLANDE
253008,A,2015,A,DE 50 A 64 ANS,TOMATE ITALIE,882693.043,2925870.064,1333730.841,5.8,406571.9424,NON BIO,ITALIE
253009,A,2015,A,DE 50 A 64 ANS,TOMATE MAROC,4638039.818,8775294.919,5399709.072,27.7,1938905.745,NON BIO,MAROC
253010,A,2015,A,DE 50 A 64 ANS,TOMATE,108966918.4,264677383.2,126063658.5,95.5,6682566.833,NON BIO,FRANCE
253011,A,2015,A,DE 50 A 64 ANS,TOMATE ORIGINE NON PRECISE,10441522.92,22513068.82,12166849.86,35.7,2498747.441,NON BIO,AUTRE ORIGINE
253012,A,2015,A,DE 50 A 64 ANS,TOMATE RONDE,32211465.66,59567808.32,34040343.42,79.1,5532295.242,NON BIO,FRANCE
253013,A,2015,A,DE 50 A 64 ANS,TOMATE RONDE GRAPPE,46812522.07,94541522.01,49559017.84,85.2,5957620.206,NON BIO,FRANCE
253014,A,2015,A,DE 50 A 64 ANS,TOMATE RONDE GRAPPE PREEMB,1853926.089,4851639.601,2101492.553,16.5,1151691.532,NON BIO,FRANCE
253015,A,2015,A,DE 50 A 64 ANS,TOMATE RONDE GRAPPE VRAC,44958595.99,89689882.41,47492786.01,84.2,5886308.362,NON BIO,FRANCE
253016,A,2015,A,DE 50 A 64 ANS,TOMATE RONDE PREEMB,7218297.501,12310522.77,6735083.687,32.6,2279936.542,NON BIO,FRANCE
253017,A,2015,A,DE 50 A 64 ANS,TOMATE RONDE VRAC,24993168.16,47257285.55,27367240.53,72.3,5057740.974,NON BIO,FRANCE
261032,A,2015,A,MOINS DE 35 ANS,TOMATE,57599149.4,160788459.9,75585338.61,94.9,5572513.798,NON BIO,FRANCE
261033,A,2015,A,MOINS DE 35 ANS,TOMATE ALLONGEE,4133185.914,13626932.64,9145383.534,52.3,3071924.11,NON BIO,FRANCE
261034,A,2015,A,MOINS DE 35 ANS,TOMATE ALLONGEE PREEMB,1878601.866,7886145.539,5557603.653,35.5,2083927.467,NON BIO,FRANCE
261035,A,2015,A,MOINS DE 35 ANS,TOMATE ALLONGEE VRAC,2254578.178,5740787.103,3671182.767,29.6,1737190.301,NON BIO,FRANCE
261036,A,2015,A,MOINS DE 35 ANS,TOMATE AUTRE ORIGINE,1293155.639,2949825.291,1606245.188,12.5,733003.8248,NON BIO,AUTRE ORIGINE
261037,A,2015,A,MOINS DE 35 ANS,TOMATE AUTRES,2945933.391,14457063.73,5610963.185,44.5,2610507.976,NON BIO,FRANCE
261038,A,2015,A,MOINS DE 35 ANS,TOMATE AUTRES PREEMB,1392654.436,8944630.769,3611054.968,32.0,1877351.527,NON BIO,FRANCE
261039,A,2015,A,MOINS DE 35 ANS,TOMATE AUTRES VRAC,1553273.085,5512427.09,2047591.328,21.0,1235276.102,NON BIO,FRANCE
261040,A,2015,A,MOINS DE 35 ANS,TOMATE BELGIQUE,1659117.499,3217233.445,1759702.271,16.2,952705.3877,NON BIO,BELGIQUE
261041,A,2015,A,MOINS DE 35 ANS,TOMATE BIO,1638618.985,6916375.667,2934451.406,20.8,1218669.489,BIO,FRANCE
261042,A,2015,A,MOINS DE 35 ANS,TOMATE CERISE ALLONGEE,2042642.804,11828863.16,5804982.905,41.1,2413382.954,NON BIO,FRANCE
261043,A,2015,A,MOINS DE 35 ANS,TOMATE CERISE ALLONGEE PREEMB,1694772.702,9944532.046,4958186.503,37.3,2189589.907,NON BIO,FRANCE
261044,A,2015,A,MOINS DE 35 ANS,TOMATE CERISE ALLONGEE VRAC,347864.2321,1884325.249,844718.3743,10.1,594098.8076,NON BIO,FRANCE
261045,A,2015,A,MOINS DE 35 ANS,TOMATE CERISE RONDE,4613633.027,24926773.32,11563949.82,58.3,3420686.473,NON BIO,FRANCE
261046,A,2015,A,MOINS DE 35 ANS,TOMATE CERISE RONDE PREEMB,3631735.456,20521823.61,9733805.921,53.3,3127256.007,NON BIO,FRANCE
261047,A,2015,A,MOINS DE 35 ANS,TOMATE CERISE RONDE VRAC,981891.7016,4404949.709,1829586.235,16.0,940295.9212,NON BIO,FRANCE
261048,A,2015,A,MOINS DE 35 ANS,TOMATE COCKTAIL GRAPPE,1550754.796,6909002.777,2921683.861,23.4,1371345.844,NON BIO,FRANCE
261049,A,2015,A,MOINS DE 35 ANS,TOMATE COCKTAIL GRAPPE PREEMB,1367970.516,5920906.342,2505004.03,21.4,1257911.345,NON BIO,FRANCE
261050,A,2015,A,MOINS DE 35 ANS,TOMATE COCKTAIL GRAPPE VRAC,182784.2804,988096.4348,416638.7401,4.4,258074.6389,NON BIO,FRANCE
